RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,percent,DelqEver,DelqLast12M,PercentSatisfactoryTrades,NumTradesWBalance
Good,77,496,39,177,17,0,0,95,8,6,6,20,0,65,3,2,1,4,,2,3,0,50,0.4901960784313725,True,True,85.0,10
Bad,68,164,12,78,48,1,1,94,6,6,6,50,0,29,0,2,2,67,56.0,4,10,2,74,0.4901960784313725,True,True,96.0,37
Bad,66,136,6,62,55,1,1,98,14,7,2,57,4,23,0,1,1,41,60.0,9,5,4,56,0.16,True,False,96.0,31
Good,84,337,1,84,36,0,0,100,122,7,7,44,3,16,0,2,2,3,100.0,6,2,0,53,0.16,False,False,82.0,23
Bad,56,182,26,66,20,2,2,80,3,6,6,21,0,25,0,0,0,42,,11,1,3,92,0.4901960784313725,True,True,95.0,19
Good,83,181,2,150,5,0,0,100,122,7,7,10,1,17,35,1,1,28,99.0,1,1,1,100,0.16,False,False,50.0,10
Bad,75,278,3,93,17,0,0,100,122,7,7,17,4,47,2,2,2,43,,3,2,1,100,0.16,False,False,100.0,17
Good,88,300,12,110,19,0,0,100,122,7,7,19,0,42,11,0,0,7,,2,1,0,50,0.16,False,False,100.0,9
Good,72,133,10,63,17,0,0,100,122,7,7,17,1,24,0,2,2,52,,3,1,2,83,0.16,False,False,100.0,14
Bad,78,234,11,115,15,0,0,93,62,7,6,15,1,33,0,0,0,76,57.0,3,2,1,63,0.16,True,False,100.0,9
Bad,58,122,5,52,12,2,1,85,14,2,5,13,2,46,35,1,1,72,73.0,5,4,2,100,0.4901960784313725,True,True,92.0,13
Good,81,419,11,240,13,0,0,100,122,7,7,13,1,8,11,0,0,55,,3,2,1,50,0.16,False,False,100.0,6
Good,78,98,12,40,10,0,0,90,35,7,6,10,0,10,0,3,2,0,,0,2,0,0,0.16,True,False,100.0,0
Bad,83,92,2,41,18,0,0,100,122,7,7,19,7,32,35,0,0,13,92.0,7,2,0,69,0.16,False,False,95.0,13
Bad,63,282,4,71,29,2,2,88,1,6,2,32,4,69,0,1,1,4,81.0,5,4,0,82,0.4901960784313725,True,True,91.0,26
Good,77,184,3,116,19,0,0,100,122,7,7,19,2,16,18,0,0,34,,10,1,1,85,0.16,False,False,100.0,16
Bad,61,175,15,74,11,1,1,82,10,6,6,13,0,27,35,1,0,71,77.0,3,1,2,80,0.4901960784313725,True,True,85.0,10
Bad,79,210,7,96,24,0,0,92,6,6,6,24,1,21,0,2,2,18,45.0,4,3,0,58,0.4901960784313725,True,True,100.0,13
Bad,72,196,6,93,39,1,0,95,37,7,5,41,3,29,0,0,0,34,70.0,8,3,2,55,0.16,True,False,95.0,22
Good,75,187,6,70,32,0,0,100,122,7,7,32,5,28,0,0,0,20,81.0,6,3,1,47,0.16,False,False,100.0,15
Good,77,271,4,120,44,0,0,100,122,7,7,50,2,35,5,0,0,36,98.0,6,2,2,53,0.16,False,False,88.0,26
Bad,78,312,29,176,6,1,0,86,62,7,5,7,0,14,0,0,0,37,,1,2,0,50,0.16,True,False,86.0,3
Good,87,405,19,124,25,0,0,100,122,7,7,25,0,20,0,0,0,9,,4,1,1,63,0.16,False,False,100.0,15
Bad,67,196,8,56,21,0,0,81,4,6,6,21,2,24,35,0,0,13,,6,2,0,53,0.4901960784313725,True,True,100.0,11
Bad,73,46,1,21,7,0,0,100,122,7,7,8,2,50,35,1,1,17,77.0,2,2,0,83,0.16,False,False,88.0,6
Good,84,339,3,115,27,0,0,100,122,7,7,27,1,22,22,0,0,11,,2,1,0,23,0.16,False,False,100.0,6
Bad,68,207,2,86,30,0,0,94,2,6,6,57,3,16,35,2,2,19,51.0,3,2,0,36,0.4901960784313725,True,True,53.0,20
Good,57,151,22,102,4,6,6,60,80,7,2,10,0,100,0,1,1,28,,3,1,1,100,0.16,True,False,40.0,10
Bad,61,128,6,76,12,3,2,67,29,7,3,18,1,56,0,0,0,99,43.0,3,4,1,100,0.16,True,False,67.0,18
Bad,86,272,7,150,17,1,0,94,81,7,5,18,1,11,6,0,0,7,,4,1,0,42,0.16,True,False,94.0,7
Bad,64,201,2,42,20,1,1,90,6,6,6,39,1,14,1,4,4,19,,7,2,2,56,0.4901960784313725,True,True,51.0,21
Good,86,243,5,87,16,0,0,100,122,7,7,16,4,44,0,1,1,9,100.0,2,2,0,57,0.16,False,False,100.0,9
Good,79,125,20,64,11,0,0,100,122,7,7,12,0,33,0,1,1,22,,3,1,0,80,0.16,False,False,92.0,9
Good,82,300,32,117,22,0,0,100,122,7,7,23,0,22,0,1,1,41,43.0,3,2,1,63,0.16,False,False,96.0,14
Good,67,85,6,35,16,0,0,100,122,7,7,16,4,19,0,2,2,78,96.0,5,2,3,78,0.16,False,False,100.0,12
Bad,75,160,2,66,36,1,0,95,16,7,5,38,1,18,0,4,4,19,78.0,4,2,1,32,0.16,True,False,95.0,12
Good,65,247,5,87,50,0,0,96,3,6,6,52,3,16,4,1,1,11,22.0,10,2,1,55,0.4901960784313725,True,True,96.0,28
Bad,89,323,19,118,15,0,0,100,122,7,7,15,0,40,10,1,0,0,,1,3,0,50,0.16,False,False,100.0,7
Bad,90,300,15,109,17,0,0,100,122,7,7,18,0,29,35,0,0,8,,2,1,0,60,0.16,False,False,94.0,10
Good,84,195,10,75,29,0,0,100,122,7,7,30,1,7,0,1,1,5,96.0,2,2,0,36,0.16,False,False,97.0,10
Good,67,181,6,62,27,0,0,96,26,7,6,27,4,26,0,2,2,34,,3,1,2,33,0.16,True,False,100.0,8
Bad,70,373,4,101,23,0,0,96,7,6,6,25,4,52,0,5,5,49,100.0,2,1,0,75,0.4901960784313725,True,True,92.0,18
Bad,81,156,8,71,23,0,0,96,18,7,6,24,2,67,3,1,1,11,91.0,2,2,1,67,0.16,True,False,96.0,16
Good,82,165,3,61,50,0,0,100,122,7,7,51,4,47,35,3,2,18,62.0,3,9,0,75,0.16,False,False,98.0,38
Bad,62,229,10,45,22,0,0,87,6,6,6,43,2,35,10,0,0,43,,4,2,1,50,0.4901960784313725,True,True,51.0,21
Bad,70,155,4,53,17,1,1,83,23,7,4,36,1,44,35,3,3,43,78.0,4,4,1,80,0.16,True,False,47.0,28
Good,84,128,3,48,23,0,0,100,122,7,7,23,3,30,0,1,1,14,99.0,4,3,0,64,0.16,False,False,100.0,14
Bad,57,469,7,117,31,0,0,84,2,6,6,34,1,38,0,0,0,33,65.0,7,3,3,73,0.4901960784313725,True,True,91.0,24
Bad,66,208,3,83,24,0,0,92,4,6,6,25,3,32,5,0,0,44,,6,1,0,70,0.4901960784313725,True,True,96.0,17
Bad,61,157,2,53,24,0,0,84,1,6,6,25,4,36,0,0,0,41,98.0,1,4,1,55,0.4901960784313725,True,True,96.0,13
Bad,76,325,6,79,20,0,0,95,11,6,6,20,1,45,0,3,2,3,64.0,2,4,0,80,0.4901960784313725,True,True,100.0,16
Good,81,325,9,117,20,1,0,95,35,7,5,21,3,52,10,0,0,3,31.0,2,2,0,63,0.16,True,False,95.0,13
Bad,70,172,19,85,29,0,0,100,122,7,7,31,0,16,0,1,1,65,,9,1,3,77,0.16,False,False,94.0,23
Good,86,235,7,111,20,0,0,100,122,7,7,20,1,25,0,0,0,12,70.0,7,2,0,90,0.16,False,False,100.0,18
Good,71,245,25,122,11,0,0,91,7,6,6,11,0,45,0,0,0,28,,3,1,1,100,0.4901960784313725,True,True,100.0,11
Bad,71,208,3,62,28,1,1,97,40,7,2,29,6,34,0,1,1,27,97.0,4,3,0,50,0.16,True,False,97.0,14
Good,70,126,5,49,49,0,0,100,122,7,7,49,10,29,1,2,2,46,78.0,6,3,2,56,0.16,False,False,100.0,27
Bad,54,253,6,94,59,2,0,71,3,5,2,66,5,76,0,0,0,45,55.0,3,2,2,71,0.4901960784313725,True,True,89.0,46
Good,79,272,19,102,24,0,0,100,122,7,7,24,0,13,7,0,0,34,,4,1,1,42,0.16,False,False,100.0,10
Bad,50,54,4,19,16,0,0,94,4,6,6,17,7,29,0,0,0,89,42.0,4,2,3,75,0.4901960784313725,True,True,94.0,12
Bad,70,117,3,65,29,0,0,100,122,7,7,29,4,34,0,0,0,69,94.0,8,3,5,71,0.16,False,False,100.0,20
Bad,63,186,3,69,24,2,2,73,13,7,2,30,2,50,0,3,3,8,76.0,2,3,1,63,0.16,True,False,80.0,18
Good,88,242,21,97,31,0,0,100,122,7,7,38,0,23,3,1,1,1,39.0,4,3,0,33,0.16,False,False,82.0,12
Bad,62,295,7,124,55,0,0,95,8,6,6,57,2,39,5,0,0,32,48.0,6,4,2,57,0.4901960784313725,True,True,96.0,32
Good,88,188,13,82,20,0,0,100,122,7,7,20,0,40,0,0,0,17,82.0,2,2,0,50,0.16,False,False,100.0,10
Good,56,166,8,72,18,1,0,77,3,6,5,22,2,32,5,2,2,82,28.0,5,2,3,88,0.4901960784313725,True,True,82.0,19
Bad,70,136,20,68,17,0,0,82,18,7,6,17,0,18,0,0,0,54,31.0,6,2,2,80,0.16,True,False,100.0,13
Bad,80,226,2,66,35,0,0,100,122,7,7,36,2,47,0,0,0,2,77.0,5,7,0,62,0.16,False,False,97.0,22
Bad,65,166,6,78,16,0,0,78,13,7,6,18,1,56,0,0,0,51,3.0,3,2,1,83,0.16,True,False,89.0,14
Bad,63,243,1,80,13,1,0,75,4,6,5,16,3,50,0,2,2,14,,6,1,0,78,0.4901960784313725,True,True,81.0,12
Bad,66,133,6,77,23,0,0,100,122,7,7,26,2,42,0,3,3,105,94.0,6,2,6,100,0.16,False,False,88.0,26
Bad,85,324,4,106,22,0,0,100,122,7,7,23,3,26,3,2,2,6,,3,2,0,38,0.16,False,False,96.0,8
Good,68,295,3,107,20,0,0,90,2,6,6,21,1,24,0,1,1,32,,4,1,2,56,0.4901960784313725,True,True,95.0,11
Good,81,274,1,87,36,0,0,100,122,7,7,37,2,27,0,3,3,3,87.0,2,4,0,43,0.16,False,False,97.0,15
Good,82,193,14,74,13,0,0,100,122,7,7,13,0,38,0,0,0,21,60.0,3,2,2,63,0.16,False,False,100.0,8
Bad,70,74,9,47,16,0,0,100,122,7,7,16,1,50,1,4,4,44,73.0,4,2,2,67,0.16,False,False,100.0,10
Good,65,259,4,121,4,2,0,29,39,7,5,7,2,29,0,1,1,100,98.0,1,1,1,100,0.16,True,False,57.0,7
Good,86,241,4,79,25,0,0,100,122,7,7,25,2,16,0,2,2,2,,2,2,0,22,0.16,False,False,100.0,5
Good,82,118,2,48,15,0,0,100,122,7,7,18,2,24,2,2,2,0,,0,1,0,33,0.16,False,False,83.0,5
Bad,70,68,2,41,6,0,0,100,122,7,7,7,1,57,0,0,0,91,17.0,2,2,1,100,0.16,False,False,86.0,7
Good,83,287,6,77,24,0,0,96,47,7,6,24,2,21,0,1,1,2,73.0,2,2,0,25,0.16,True,False,100.0,6
Bad,69,190,8,61,23,0,0,96,1,6,6,23,2,30,0,0,0,41,70.0,6,3,1,75,0.4901960784313725,True,True,100.0,17
Good,80,290,5,96,14,0,0,100,122,7,7,43,2,21,35,1,1,29,,5,2,1,58,0.16,False,False,33.0,24
Bad,80,182,5,44,18,1,1,95,58,7,2,19,4,32,5,0,0,6,80.0,2,3,0,56,0.16,True,False,95.0,10
Good,85,312,11,85,32,0,0,100,122,7,7,32,1,25,35,1,1,0,,3,1,0,24,0.16,False,False,100.0,7
Good,85,386,6,189,26,0,0,100,122,7,7,28,2,15,7,0,0,12,47.0,3,1,0,24,0.16,False,False,93.0,6
Good,81,147,11,90,9,1,0,90,42,7,5,10,1,10,1,2,2,0,,2,2,0,29,0.16,True,False,90.0,2
Bad,68,115,6,47,35,0,0,94,6,6,6,36,5,47,4,1,1,25,49.0,7,8,0,75,0.4901960784313725,True,True,97.0,27
Bad,66,204,25,94,6,1,1,86,62,7,6,8,0,86,0,0,0,24,,1,1,1,100,0.16,True,False,75.0,8
Good,64,223,3,77,21,0,0,100,122,7,7,21,1,10,0,6,6,93,,6,1,3,100,0.16,False,False,100.0,21
Good,77,127,6,54,27,0,0,100,122,7,7,27,1,41,0,0,0,33,34.0,4,8,1,63,0.16,False,False,100.0,17
Good,86,400,9,107,43,0,0,100,122,7,7,43,1,33,13,0,0,5,84.0,3,2,0,38,0.16,False,False,100.0,16
Bad,64,204,14,118,17,0,0,78,1,6,6,18,0,56,0,0,0,48,51.0,6,1,0,88,0.4901960784313725,True,True,94.0,15
Bad,65,180,2,81,7,2,0,73,15,7,5,11,2,18,0,0,0,81,,2,1,1,100,0.16,True,False,64.0,11
Bad,64,195,5,52,30,0,0,100,122,7,7,30,5,33,0,4,3,75,,5,2,2,50,0.16,False,False,100.0,15
Good,79,102,8,45,21,0,0,100,122,7,7,21,1,43,0,0,0,26,,1,2,0,43,0.16,False,False,100.0,9
Good,83,193,9,94,24,0,0,100,122,7,7,24,1,42,35,0,0,34,47.0,2,5,0,80,0.16,False,False,100.0,19
Bad,73,246,1,79,26,0,0,100,122,7,7,29,6,26,0,1,1,50,,4,2,4,50,0.16,False,False,90.0,14
Bad,75,102,3,50,15,0,0,100,122,7,7,16,3,27,0,3,3,41,98.0,4,2,1,86,0.16,False,False,94.0,13
Bad,61,272,1,70,8,1,1,78,20,7,6,10,4,22,0,9,9,22,65.0,3,2,0,63,0.16,True,False,80.0,6
Bad,56,56,1,27,16,0,0,100,122,7,7,17,4,12,35,0,0,74,36.0,9,2,5,80,0.16,False,False,94.0,13
Bad,69,306,8,48,21,0,0,91,18,7,6,37,1,27,35,1,1,38,77.0,5,3,2,50,0.16,True,False,57.0,18
Good,86,252,1,78,7,0,0,100,122,7,7,10,3,30,4,3,3,29,,1,2,0,50,0.16,False,False,70.0,5
Good,74,121,5,66,21,0,0,95,32,7,6,21,1,48,9,0,0,58,90.0,2,4,1,86,0.16,True,False,100.0,18
Bad,73,176,15,47,14,0,0,100,122,7,7,14,0,7,35,0,0,62,,7,2,4,100,0.16,False,False,100.0,14
Good,90,100,57,98,7,0,0,100,122,7,7,18,0,0,0,0,0,9,,2,2,0,50,0.16,False,False,39.0,9
Bad,59,179,11,40,28,0,0,100,122,7,7,28,3,11,0,1,1,62,65.0,8,1,4,75,0.16,False,False,100.0,21
Good,58,421,1,142,24,0,0,96,12,7,6,25,1,20,0,3,3,78,101.0,9,4,7,87,0.16,True,False,96.0,21
Bad,67,70,1,43,3,0,0,100,122,7,7,4,1,50,0,8,8,100,,1,1,1,100,0.16,False,False,75.0,4
Good,74,89,5,49,23,0,0,96,42,7,6,23,2,43,5,0,0,13,83.0,3,4,1,64,0.16,True,False,100.0,14
Bad,72,213,1,68,6,1,1,88,7,3,2,8,1,50,0,2,2,0,83.0,0,2,0,40,0.4901960784313725,True,True,75.0,3
Bad,58,538,15,114,19,4,4,65,7,6,2,23,0,48,0,1,1,58,91.0,4,3,1,88,0.4901960784313725,True,True,83.0,20
Good,76,110,12,62,32,0,0,100,122,7,7,32,0,53,0,0,0,59,87.0,5,5,2,83,0.16,False,False,100.0,26
Bad,60,439,12,185,17,0,0,74,11,6,6,19,0,21,0,2,2,80,77.0,6,1,4,80,0.4901960784313725,True,True,89.0,15
Good,79,83,2,39,28,0,0,100,122,7,7,31,4,17,0,3,3,6,89.0,3,3,0,46,0.16,False,False,90.0,14
Bad,71,243,8,84,15,0,0,94,62,7,6,16,1,25,35,1,1,56,,5,1,3,86,0.16,True,False,94.0,13
Bad,63,20,3,10,15,0,0,100,122,7,7,15,11,13,0,7,6,18,91.0,4,2,1,40,0.16,False,False,100.0,6
Bad,56,246,7,83,18,1,1,77,3,3,3,23,1,36,35,0,0,49,94.0,3,1,1,80,0.4901960784313725,True,True,78.0,18
Bad,58,375,72,137,7,4,3,30,2,2,2,11,0,10,0,0,0,44,,2,2,1,50,0.4901960784313725,True,True,64.0,5
Bad,61,203,10,57,3,0,0,80,12,7,6,5,1,0,35,0,0,104,,3,2,1,100,0.16,True,False,60.0,5
Good,74,211,8,74,40,1,1,95,47,7,3,45,9,60,8,0,0,15,109.0,1,9,0,83,0.16,True,False,89.0,37
Bad,78,161,6,70,18,0,0,90,14,7,6,20,1,30,0,0,0,1,67.0,3,3,0,64,0.16,True,False,90.0,12
Bad,68,104,5,44,22,2,2,92,11,6,2,24,5,21,0,1,1,36,,5,1,1,54,0.4901960784313725,True,True,92.0,12
Bad,63,94,1,28,17,0,0,100,122,7,7,25,2,56,1,5,5,82,70.0,6,2,2,100,0.16,False,False,68.0,25
Bad,91,296,24,127,9,0,0,100,122,7,7,9,0,22,0,0,0,0,,0,2,0,20,0.16,False,False,100.0,1
Bad,74,565,4,148,24,0,0,96,62,7,6,24,2,13,35,0,0,34,90.0,6,1,1,58,0.16,True,False,100.0,13
Good,59,320,5,115,13,1,1,73,1,2,2,15,1,20,0,0,0,16,35.0,6,2,0,80,0.4901960784313725,True,True,87.0,12
Good,77,79,9,47,12,1,1,92,12,7,3,13,1,62,35,0,0,4,49.0,1,2,0,50,0.16,True,False,92.0,6
Bad,64,165,1,71,15,1,1,83,4,6,3,20,2,33,35,3,3,57,,4,1,2,45,0.4901960784313725,True,True,75.0,9
Good,78,267,22,173,13,0,0,92,72,7,6,14,0,8,35,0,0,71,,2,1,1,50,0.16,True,False,93.0,7
Bad,68,105,11,58,13,0,0,57,5,6,6,14,1,86,0,0,0,60,58.0,2,2,0,100,0.4901960784313725,True,True,93.0,14
Bad,63,150,3,50,29,3,3,91,75,7,3,32,4,75,35,6,6,33,90.0,1,7,1,73,0.16,True,False,91.0,23
Bad,71,227,7,81,24,1,0,80,3,5,5,25,3,8,0,1,1,4,89.0,2,2,0,33,0.4901960784313725,True,True,96.0,8
Bad,74,385,2,72,35,1,1,95,69,7,4,37,6,49,3,1,1,34,95.0,3,5,0,75,0.16,True,False,95.0,27
Good,84,433,5,136,21,0,0,100,122,7,7,24,1,33,0,0,0,47,87.0,2,3,0,50,0.16,False,False,88.0,12
Good,72,348,4,100,28,0,0,93,27,7,6,28,1,21,3,1,1,40,,14,1,1,100,0.16,True,False,100.0,28
Good,82,73,12,57,8,0,0,100,122,7,7,8,0,25,0,1,1,4,,2,1,1,60,0.16,False,False,100.0,4
Good,91,359,62,188,11,0,0,100,122,7,7,11,0,18,35,0,0,5,,3,1,0,67,0.16,False,False,100.0,7
Good,84,170,25,87,10,0,0,100,122,7,7,10,0,50,0,2,2,10,,2,2,0,67,0.16,False,False,100.0,6
Good,81,88,17,43,9,0,0,100,122,7,7,9,0,67,0,0,0,20,74.0,1,3,0,67,0.16,False,False,100.0,6
Bad,65,249,2,70,32,1,1,94,14,7,6,33,2,18,35,2,2,48,,8,1,1,45,0.16,True,False,97.0,14
Good,77,345,5,108,23,0,0,91,54,7,6,28,2,22,0,1,1,35,,3,1,1,36,0.16,True,False,82.0,10
Bad,73,132,9,47,4,0,0,100,122,7,7,4,1,75,35,0,0,94,,1,1,1,100,0.16,False,False,100.0,4
Good,88,441,18,113,17,0,0,100,122,7,7,19,0,17,22,0,0,0,,1,2,0,43,0.16,False,False,89.0,8
Bad,65,483,0,84,35,0,0,97,41,7,6,38,5,21,0,4,4,42,21.0,9,2,1,65,0.16,True,False,92.0,24
Good,88,205,15,83,14,0,0,100,122,7,7,14,0,36,14,0,0,1,60.0,1,2,0,50,0.16,False,False,100.0,7
Good,78,253,0,110,37,0,0,100,122,7,7,39,3,18,1,1,1,21,52.0,13,2,0,59,0.16,False,False,95.0,23
Bad,73,217,22,87,34,0,0,100,122,7,7,36,0,17,0,1,1,91,,7,2,3,100,0.16,False,False,94.0,36
Good,55,115,12,60,8,2,2,62,1,2,2,13,0,31,0,0,0,13,0.0,1,2,0,60,0.4901960784313725,True,True,62.0,7
Good,67,235,5,92,27,0,0,100,122,7,7,27,2,26,13,0,0,53,84.0,8,3,2,65,0.16,False,False,100.0,17
Bad,68,126,8,58,15,0,0,63,16,7,6,16,1,44,7,0,0,47,68.0,1,5,1,55,0.16,True,False,94.0,8
Good,85,141,6,78,10,0,0,91,77,7,6,12,1,27,0,3,3,1,,1,1,0,50,0.16,True,False,83.0,6
Bad,80,61,8,37,8,0,0,100,122,7,7,8,1,13,1,2,2,0,,1,2,0,50,0.16,False,False,100.0,4
Good,70,118,7,45,17,0,0,88,11,6,6,17,4,35,0,0,0,15,,1,1,0,29,0.4901960784313725,True,True,100.0,4
Bad,74,193,1,91,19,0,0,100,122,7,7,22,2,18,35,1,1,90,79.0,6,2,4,73,0.16,False,False,86.0,16
Good,65,145,1,51,7,3,2,80,58,7,2,15,2,50,35,1,1,43,61.0,3,2,0,100,0.16,True,False,47.0,15
Good,75,162,8,93,18,1,1,95,25,7,2,19,1,26,0,0,0,19,82.0,4,3,0,78,0.16,True,False,95.0,14
Bad,64,153,8,55,8,2,2,78,7,6,4,9,2,22,0,0,0,28,,4,1,0,71,0.4901960784313725,True,True,89.0,6
Good,68,110,5,48,14,0,0,71,23,7,6,14,1,43,0,1,1,30,78.0,3,2,1,83,0.16,True,False,100.0,11
Good,64,216,2,86,18,5,1,60,42,7,4,25,2,36,0,4,3,40,58.0,1,4,1,60,0.16,True,False,72.0,15
Bad,57,338,3,63,13,2,1,67,13,7,5,17,1,60,1,2,2,55,90.0,1,4,1,56,0.16,True,False,76.0,9
Bad,70,294,4,98,29,0,0,91,8,6,6,32,1,53,0,2,2,30,,4,2,1,86,0.4901960784313725,True,True,91.0,27
Good,84,98,35,68,7,0,0,100,122,7,7,7,0,29,0,0,0,12,,2,1,0,75,0.16,False,False,100.0,5
Bad,61,308,12,95,30,0,0,91,2,6,6,32,0,13,0,4,3,81,,7,2,2,82,0.4901960784313725,True,True,94.0,26
Bad,49,178,13,91,10,6,1,56,3,5,5,17,0,56,0,2,2,65,45.0,3,4,1,100,0.4901960784313725,True,True,59.0,17
Bad,59,28,5,15,11,0,0,100,122,7,7,11,3,64,0,0,0,106,98.0,2,3,1,100,0.16,False,False,100.0,11
Bad,70,165,15,90,26,1,1,87,15,7,6,31,0,81,35,0,0,19,51.0,1,4,1,100,0.16,True,False,84.0,31
Good,89,200,1,69,15,0,0,100,122,7,7,18,1,28,0,1,1,3,,2,1,0,75,0.16,False,False,83.0,13
Good,73,178,1,66,9,2,2,92,56,7,2,13,2,54,0,2,2,40,76.0,1,3,0,83,0.16,True,False,69.0,10
Good,74,152,10,91,25,0,0,100,122,7,7,25,1,36,21,0,0,29,49.0,5,3,1,80,0.16,False,False,100.0,20
Bad,72,261,27,131,16,1,1,94,13,7,6,16,0,25,35,0,0,11,,1,1,0,29,0.16,True,False,100.0,4
Bad,61,246,20,95,18,2,2,86,11,6,4,21,0,38,0,1,1,62,,5,1,2,88,0.4901960784313725,True,True,86.0,18
Bad,56,82,5,37,29,0,0,93,17,7,6,30,3,57,0,1,1,43,85.0,5,3,2,73,0.16,True,False,97.0,21
Bad,79,161,5,85,7,0,0,100,122,7,7,9,2,78,0,3,3,14,,2,1,0,100,0.16,False,False,78.0,9
Bad,71,243,2,65,29,0,0,97,5,6,6,30,6,10,35,0,0,4,95.0,5,2,0,47,0.4901960784313725,True,True,97.0,14
Bad,73,325,40,144,12,0,0,100,122,7,7,12,0,17,0,0,0,97,94.0,9,1,6,100,0.16,False,False,100.0,12
Bad,70,228,2,49,11,0,0,100,122,7,7,12,2,0,8,0,0,57,,9,2,6,90,0.16,False,False,92.0,10
Good,89,328,17,132,34,0,0,97,41,7,6,35,0,14,0,0,0,1,,3,2,0,31,0.16,True,False,97.0,10
Good,86,193,8,73,25,0,0,100,122,7,7,25,3,32,35,1,1,3,,3,1,0,50,0.16,False,False,100.0,12
Good,86,326,6,90,32,0,0,100,122,7,7,37,2,51,0,0,0,4,80.0,4,3,1,64,0.16,False,False,86.0,23
Bad,47,204,16,100,25,2,2,89,1,2,6,28,0,21,35,1,0,76,,9,1,3,85,0.4901960784313725,True,True,89.0,23
Good,88,182,1,77,15,0,0,100,122,7,7,16,1,38,2,1,1,2,16.0,3,2,0,63,0.16,False,False,94.0,10
Good,62,21,12,17,4,0,0,100,122,7,7,4,0,50,0,4,3,120,83.0,1,2,1,75,0.16,False,False,100.0,3
Bad,72,123,7,56,27,0,0,96,35,7,6,27,1,30,0,2,2,36,73.0,7,4,2,65,0.16,True,False,100.0,17
Good,61,75,0,35,30,0,0,100,122,7,7,37,6,15,10,0,0,77,47.0,11,4,8,76,0.16,False,False,81.0,28
Good,86,137,2,75,24,0,0,100,122,7,7,25,2,36,0,3,3,7,73.0,2,2,0,50,0.16,False,False,96.0,12
Bad,61,112,3,32,29,0,0,100,122,7,7,31,7,77,0,5,5,88,82.0,7,4,3,100,0.16,False,False,94.0,31
Bad,78,182,5,63,22,0,0,91,60,7,6,22,1,36,35,2,2,21,95.0,2,2,1,100,0.16,True,False,100.0,22
Good,62,208,4,118,16,1,0,89,1,6,5,18,2,33,0,1,1,69,66.0,6,4,3,100,0.4901960784313725,True,True,89.0,18
Bad,75,262,6,93,12,0,0,100,122,7,7,13,2,62,0,2,2,76,93.0,3,2,2,100,0.16,False,False,92.0,13
Bad,56,153,18,80,17,0,0,95,1,6,6,20,0,45,17,0,0,82,,2,1,2,75,0.4901960784313725,True,True,85.0,15
Bad,54,266,5,99,54,0,0,96,11,6,6,56,2,43,2,3,3,58,67.0,12,6,3,69,0.4901960784313725,True,True,96.0,38
Bad,63,184,2,51,11,2,2,88,1,2,2,16,4,50,35,3,3,12,87.0,1,4,0,56,0.4901960784313725,True,True,69.0,8
Bad,68,199,2,90,28,0,0,97,54,7,6,29,3,34,1,1,1,60,42.0,4,2,2,67,0.16,True,False,97.0,19
Good,74,192,9,77,28,0,0,100,122,7,7,28,3,11,35,0,0,26,,5,1,1,60,0.16,False,False,100.0,16
