RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,percent,DelqEver,DelqLast12M,PercentSatisfactoryTrades,NumTradesWBalance
Bad,64,187,16,85,16,0,0,78,4,6,6,18,0,17,0,0,0,52,,6,1,2,64,0.4901960784313725,True,True,89.0,11
Good,62,89,22,61,24,0,0,92,31,7,6,25,0,36,11,0,0,70,,4,1,2,63,0.16,True,False,96.0,15
Good,81,156,1,77,31,0,0,100,122,7,7,37,2,39,0,4,4,13,,1,2,0,33,0.16,False,False,84.0,12
Bad,55,161,24,80,14,1,1,69,1,6,3,21,0,31,2,1,1,86,36.0,3,2,2,100,0.4901960784313725,True,True,67.0,21
Good,65,184,7,77,24,2,2,88,4,6,2,27,1,46,0,2,2,19,80.0,1,3,0,44,0.4901960784313725,True,True,89.0,11
Good,72,120,5,46,38,0,0,100,122,7,7,38,5,24,0,2,2,59,78.0,5,4,4,56,0.16,False,False,100.0,21
Good,77,100,5,38,15,0,0,93,34,7,6,15,1,27,0,6,6,10,,3,1,0,57,0.16,True,False,100.0,8
Bad,70,396,3,134,33,0,0,91,46,7,6,45,2,26,35,5,5,59,39.0,6,2,2,50,0.16,True,False,73.0,22
Bad,70,153,11,85,9,1,0,80,26,7,5,10,1,50,35,0,0,68,74.0,2,2,2,67,0.16,True,False,90.0,6
Good,82,182,6,106,10,0,0,100,122,7,7,10,1,30,0,0,0,65,,2,2,0,80,0.16,False,False,100.0,8
Bad,57,220,3,73,31,0,0,94,1,6,6,35,2,54,3,1,1,81,,7,1,3,80,0.4901960784313725,True,True,89.0,28
Good,72,140,3,80,27,0,0,96,66,7,6,27,3,44,35,0,0,22,39.0,5,4,1,75,0.16,True,False,100.0,20
Bad,65,519,7,87,22,0,0,92,8,6,6,24,1,33,1,2,2,65,,4,1,1,83,0.4901960784313725,True,True,92.0,19
Good,72,228,1,69,15,0,0,100,122,7,7,16,2,38,0,2,2,63,70.0,5,2,2,78,0.16,False,False,94.0,12
Good,65,206,14,76,25,5,5,88,6,6,6,26,0,69,0,1,1,76,82.0,2,3,1,100,0.4901960784313725,True,True,96.0,26
Bad,82,317,28,133,15,0,0,100,122,7,7,15,0,47,0,1,1,19,5.0,1,2,0,50,0.16,False,False,100.0,7
Good,76,284,7,92,13,1,1,93,66,7,3,15,1,43,4,1,1,27,20.0,1,3,0,100,0.16,True,False,87.0,15
Bad,64,144,10,54,19,0,0,85,4,6,6,21,1,55,0,2,2,44,44.0,5,3,0,89,0.4901960784313725,True,True,90.0,18
Bad,85,59,21,90,9,0,0,100,122,7,7,19,0,56,0,0,0,0,70.0,0,2,1,67,0.16,False,False,47.0,12
Good,72,400,3,104,38,0,0,100,122,7,7,39,5,18,0,0,0,37,3.0,9,2,3,63,0.16,False,False,97.0,24
Bad,71,132,2,53,10,1,0,85,23,7,5,13,2,46,0,1,1,36,85.0,4,2,1,100,0.16,True,False,77.0,13
Good,84,187,3,103,31,0,0,100,122,7,7,31,1,26,4,1,1,19,50.0,4,2,1,70,0.16,False,False,100.0,21
Good,81,356,13,116,28,0,0,100,122,7,7,31,0,24,35,0,0,34,,4,1,1,45,0.16,False,False,90.0,13
Bad,59,261,7,158,16,0,0,79,3,6,6,19,1,21,35,0,0,76,86.0,10,2,4,100,0.4901960784313725,True,True,84.0,19
Bad,62,188,8,74,28,1,1,96,4,6,6,28,2,21,0,4,4,62,85.0,6,1,2,78,0.4901960784313725,True,True,100.0,21
Good,82,401,10,161,13,0,0,93,3,6,6,14,3,14,0,0,0,5,,2,2,0,40,0.4901960784313725,True,True,93.0,5
Good,83,97,10,45,15,0,0,100,122,7,7,15,2,40,0,0,0,5,69.0,2,3,0,42,0.16,False,False,100.0,6
Bad,67,158,12,86,11,4,2,60,40,7,3,15,0,60,0,0,0,60,61.0,2,4,1,86,0.16,True,False,73.0,12
Good,73,166,1,54,21,0,0,100,122,7,7,26,5,69,0,1,1,70,90.0,4,12,2,94,0.16,False,False,81.0,24
Bad,74,185,7,79,25,0,0,100,122,7,7,25,3,44,0,1,1,47,93.0,7,3,2,67,0.16,False,False,100.0,16
Bad,66,502,4,145,34,0,0,97,36,7,6,37,4,27,4,3,3,80,53.0,17,3,12,83,0.16,True,False,92.0,30
Good,81,199,4,94,36,0,0,100,122,7,7,36,2,53,0,4,4,9,11.0,2,7,0,50,0.16,False,False,100.0,18
Good,76,93,3,52,35,0,0,100,122,7,7,35,4,40,2,3,3,12,98.0,5,4,0,60,0.16,False,False,100.0,21
Bad,92,474,57,258,8,0,0,100,122,7,7,8,0,0,2,1,1,1,,3,2,0,50,0.16,False,False,100.0,4
Bad,54,316,15,116,16,3,1,57,3,4,4,21,0,14,0,2,2,28,,4,2,0,50,0.4901960784313725,True,True,76.0,10
Good,73,233,2,93,29,1,1,94,14,7,4,33,3,33,1,2,2,2,75.0,1,4,0,40,0.16,True,False,88.0,13
Bad,71,209,7,88,35,0,0,91,19,7,6,35,3,34,35,0,0,38,61.0,6,7,0,87,0.16,True,False,100.0,30
Good,82,336,33,142,15,0,0,100,122,7,7,15,0,13,0,1,1,29,,4,2,1,57,0.16,False,False,100.0,8
Bad,63,38,6,22,13,0,0,100,122,7,7,13,2,23,35,0,0,78,44.0,9,3,3,100,0.16,False,False,100.0,13
Good,86,194,13,73,8,0,0,100,122,7,7,8,0,75,0,0,0,6,14.0,2,2,0,100,0.16,False,False,100.0,8
Bad,58,71,8,36,9,0,0,78,2,6,6,9,1,67,0,3,3,93,82.0,1,2,1,100,0.4901960784313725,True,True,100.0,9
Bad,58,163,6,101,20,3,1,71,16,7,5,24,2,29,2,4,4,86,,5,2,2,67,0.16,True,False,83.0,16
Bad,71,250,3,72,12,3,3,73,63,7,3,15,2,47,0,2,2,29,73.0,2,3,0,83,0.16,True,False,80.0,12
Bad,73,139,16,61,14,0,0,100,122,7,7,14,0,14,0,3,3,59,66.0,6,1,2,78,0.16,False,False,100.0,10
Bad,63,163,7,42,17,1,1,89,25,7,2,20,3,44,35,0,0,58,87.0,4,4,2,100,0.16,True,False,85.0,20
Good,71,59,4,33,17,0,0,100,122,7,7,18,2,41,4,2,2,63,31.0,3,2,2,56,0.16,False,False,94.0,10
Bad,65,90,7,37,12,2,2,92,51,7,4,14,4,38,0,3,3,82,95.0,4,4,2,100,0.16,True,False,86.0,14
Bad,88,188,17,107,9,0,0,100,122,7,7,16,0,33,35,0,0,0,69.0,1,2,0,57,0.16,False,False,56.0,9
Bad,73,201,16,108,13,0,0,93,12,7,6,14,0,21,0,0,0,47,77.0,6,2,1,89,0.16,True,False,93.0,12
Bad,59,243,11,79,38,1,1,76,7,6,6,43,1,50,0,1,1,63,78.0,7,4,4,86,0.4901960784313725,True,True,88.0,36
Bad,85,186,7,72,6,0,0,100,122,7,7,6,1,33,0,3,3,17,46.0,1,2,0,75,0.16,False,False,100.0,4
Bad,67,117,7,48,16,1,1,90,56,7,2,21,2,48,0,1,1,53,78.0,4,4,3,89,0.16,True,False,76.0,18
Good,74,151,13,66,45,0,0,100,122,7,7,46,0,9,0,0,0,19,,7,1,3,50,0.16,False,False,98.0,23
Good,74,148,9,89,17,1,1,95,50,7,2,19,1,47,0,2,1,12,,1,1,0,40,0.16,True,False,89.0,7
Bad,79,102,5,34,14,0,0,100,122,7,7,14,3,43,0,2,2,0,0.0,0,2,1,50,0.16,False,False,100.0,7
Bad,65,208,3,84,20,0,0,85,18,7,6,20,3,20,0,0,0,55,92.0,8,2,2,67,0.16,True,False,100.0,13
Bad,83,196,17,84,6,0,0,100,122,7,7,7,0,0,35,0,0,14,,4,2,1,100,0.16,False,False,86.0,7
Good,88,496,95,184,12,0,0,100,122,7,7,12,0,25,0,0,0,5,,2,1,0,60,0.16,False,False,100.0,7
Good,85,282,17,89,13,0,0,100,122,7,7,13,0,46,23,0,0,16,53.0,3,2,1,71,0.16,False,False,100.0,9
Bad,71,124,7,53,12,1,1,92,37,7,2,14,1,64,0,1,1,43,34.0,2,3,1,75,0.16,True,False,86.0,10
Good,68,196,9,79,26,0,0,93,2,6,6,29,1,41,8,0,0,30,50.0,4,4,1,80,0.4901960784313725,True,True,90.0,23
Good,81,302,23,145,9,1,0,90,53,7,5,10,0,30,21,0,0,1,75.0,2,2,0,80,0.16,True,False,90.0,8
Bad,64,111,2,70,5,2,2,75,31,7,2,8,1,25,0,8,8,0,95.0,0,1,1,50,0.16,True,False,62.0,4
Good,79,209,29,100,22,0,0,100,122,7,7,22,0,36,0,0,0,56,38.0,4,2,2,60,0.16,False,False,100.0,13
Good,77,145,3,66,20,0,0,95,61,7,6,25,2,35,35,0,0,22,66.0,4,3,0,70,0.16,True,False,80.0,17
Good,59,162,5,85,19,0,0,85,2,6,6,20,2,35,0,0,0,89,,8,1,2,90,0.4901960784313725,True,True,95.0,18
Good,64,221,2,15,6,0,0,100,122,7,7,15,3,29,35,1,1,74,81.0,4,2,1,100,0.16,False,False,40.0,15
Bad,-9,173,2,59,74,3,3,99,8,2,2,77,9,25,0,10,9,22,97.0,7,4,4,62,0.4901960784313725,True,True,96.0,47
Bad,60,236,11,94,19,3,2,90,6,5,5,21,1,40,0,0,0,107,31.0,1,2,1,60,0.4901960784313725,True,True,90.0,12
Bad,57,137,3,56,16,1,1,71,17,7,6,18,2,41,0,0,0,81,99.0,5,3,1,89,0.16,True,False,89.0,16
Bad,68,103,5,47,36,0,0,100,122,7,7,36,3,31,35,1,1,80,80.0,8,4,5,71,0.16,False,False,100.0,25
Good,73,187,11,77,24,0,0,100,122,7,7,24,1,50,10,0,0,48,87.0,4,3,2,100,0.16,False,False,100.0,24
Bad,70,258,1,71,19,2,1,91,33,7,2,43,2,17,35,0,0,69,54.0,6,3,3,82,0.16,True,False,44.0,35
Bad,72,132,2,65,25,0,0,100,122,7,7,26,3,42,2,3,3,40,70.0,5,3,2,73,0.16,False,False,96.0,18
Bad,57,474,20,140,10,4,3,54,5,6,5,13,0,31,35,0,0,15,81.0,5,1,2,78,0.4901960784313725,True,True,77.0,10
Bad,59,208,18,88,28,0,0,96,22,7,6,28,0,25,0,1,1,82,76.0,7,2,6,83,0.16,True,False,100.0,23
Good,80,400,13,123,34,0,0,100,122,7,7,34,0,47,0,3,3,5,77.0,3,4,1,67,0.16,False,False,100.0,22
Good,84,350,18,98,19,0,0,100,122,7,7,20,0,25,0,0,0,14,24.0,8,3,0,85,0.16,False,False,95.0,17
Bad,75,117,7,54,13,1,1,86,13,7,4,15,2,21,4,4,2,0,46.0,2,3,1,83,0.16,True,False,87.0,12
Good,85,112,20,70,11,0,0,100,122,7,7,11,0,73,0,0,0,12,,1,1,0,100,0.16,False,False,100.0,11
Good,76,266,5,98,27,0,0,97,10,6,6,31,2,42,0,0,0,8,81.0,5,4,1,56,0.4901960784313725,True,True,87.0,17
Good,83,187,3,80,29,0,0,100,122,7,7,30,1,33,12,1,1,13,,3,1,2,50,0.16,False,False,97.0,15
Bad,80,88,2,50,20,0,0,95,39,7,6,22,2,48,21,0,0,13,55.0,4,3,0,70,0.16,True,False,91.0,15
Good,83,154,4,57,13,0,0,93,62,7,6,14,1,43,0,0,0,4,80.0,1,4,1,45,0.16,True,False,93.0,6
Good,84,401,13,128,32,0,0,100,122,7,7,35,0,45,13,0,0,15,58.0,5,3,0,62,0.16,False,False,91.0,21
Good,82,445,14,217,21,1,1,95,22,7,3,27,0,14,23,0,0,5,,4,2,0,33,0.16,True,False,78.0,8
Bad,66,185,8,42,10,0,0,100,122,7,7,10,2,50,1,5,5,57,86.0,4,2,2,86,0.16,False,False,100.0,8
Good,65,137,6,76,22,6,2,73,12,7,4,30,1,60,1,2,2,45,55.0,3,4,0,100,0.16,True,False,73.0,30
Good,80,456,5,115,19,0,0,100,122,7,7,21,3,29,7,1,0,30,85.0,3,2,1,63,0.16,False,False,90.0,13
Bad,86,176,13,67,21,0,0,100,122,7,7,22,0,41,0,1,1,12,79.0,3,2,0,100,0.16,False,False,95.0,22
Bad,65,256,3,96,42,0,0,91,26,7,6,46,3,30,3,1,1,56,88.0,11,3,2,67,0.16,True,False,91.0,30
Bad,59,324,2,138,24,0,0,85,5,6,6,27,1,26,0,1,1,68,,7,1,3,90,0.4901960784313725,True,True,89.0,24
Good,81,311,6,80,22,0,0,100,122,7,7,23,1,9,0,0,0,24,,5,1,1,67,0.16,False,False,96.0,15
Bad,70,45,3,27,3,0,0,100,122,7,7,4,1,67,0,1,1,55,45.0,1,1,0,100,0.16,False,False,75.0,4
Good,83,165,7,92,33,0,0,100,122,7,7,50,1,68,0,1,1,16,85.0,3,6,0,69,0.16,False,False,66.0,34
Good,66,233,7,82,8,1,1,78,4,4,4,9,2,22,0,0,0,0,,0,2,0,60,0.4901960784313725,True,True,89.0,5
Bad,54,68,7,23,5,0,0,83,3,6,6,6,3,33,0,0,0,66,81.0,3,2,1,83,0.4901960784313725,True,True,83.0,4
Good,71,395,18,150,22,0,0,91,17,7,6,22,0,18,0,0,0,60,50.0,5,2,2,64,0.16,True,False,100.0,14
Good,84,132,6,74,17,0,0,100,122,7,7,17,1,41,0,0,0,45,35.0,3,2,0,63,0.16,False,False,100.0,10
Bad,76,94,2,36,8,0,0,100,122,7,7,9,3,56,0,1,1,35,96.0,1,2,0,60,0.16,False,False,89.0,5
Bad,63,232,11,78,34,0,0,97,10,6,6,36,2,14,20,0,0,75,83.0,9,2,5,65,0.4901960784313725,True,True,94.0,23
Good,72,131,7,57,24,0,0,100,122,7,7,24,2,25,0,0,0,28,42.0,6,2,2,50,0.16,False,False,100.0,12
Good,80,136,15,63,11,0,0,91,21,7,6,11,0,36,35,1,1,19,54.0,2,3,0,71,0.16,True,False,100.0,7
Good,63,309,36,112,17,2,1,68,7,4,4,19,0,16,0,1,1,54,,5,1,2,67,0.4901960784313725,True,True,89.0,12
Bad,61,102,8,57,5,2,1,71,23,7,3,7,2,14,0,0,0,97,,3,1,1,80,0.16,True,False,71.0,5
Bad,68,46,12,31,11,0,0,91,13,7,6,11,0,36,0,0,0,33,56.0,4,2,0,86,0.16,True,False,100.0,9
Bad,77,324,7,76,31,0,0,100,122,7,7,31,5,35,1,3,3,0,65.0,0,2,0,33,0.16,False,False,100.0,10
Good,70,272,1,77,28,0,0,100,122,7,7,29,5,28,0,3,3,63,90.0,1,2,1,31,0.16,False,False,97.0,8
Good,85,175,9,79,21,0,0,100,122,7,7,21,1,10,1,2,2,8,,1,1,0,25,0.16,False,False,100.0,5
Good,76,125,8,67,11,0,0,100,122,7,7,12,2,42,35,2,2,59,,2,1,0,100,0.16,False,False,92.0,12
Bad,68,259,9,88,21,4,1,77,15,7,3,26,1,38,0,18,18,27,80.0,2,3,1,56,0.16,True,False,81.0,14
Good,65,150,5,47,24,1,1,84,11,6,3,36,1,28,0,2,2,51,93.0,7,2,1,69,0.4901960784313725,True,True,67.0,24
Bad,63,293,6,91,30,1,0,90,25,7,5,33,3,16,4,2,2,70,,11,2,5,72,0.16,True,False,91.0,23
Bad,58,22,2,8,4,0,0,100,122,7,7,6,5,50,35,2,2,101,76.0,1,3,1,100,0.16,False,False,67.0,6
Good,87,185,3,80,22,0,0,100,122,7,7,25,2,40,3,1,1,17,27.0,2,2,0,50,0.16,False,False,88.0,12
Bad,63,291,9,88,25,0,0,84,3,6,6,25,2,32,0,0,0,30,73.0,7,2,1,82,0.4901960784313725,True,True,100.0,20
Good,80,149,3,52,16,0,0,100,122,7,7,16,2,63,0,1,1,26,83.0,1,4,0,83,0.16,False,False,100.0,13
Good,66,128,7,63,48,1,0,93,23,7,5,55,6,40,1,2,1,39,77.0,7,2,1,77,0.16,True,False,87.0,42
Bad,77,269,15,54,10,0,0,100,122,7,7,11,0,60,0,1,1,27,75.0,2,2,1,80,0.16,False,False,91.0,8
Good,66,256,9,76,32,0,0,97,16,7,6,33,1,30,0,0,0,34,60.0,6,3,3,45,0.16,True,False,97.0,14
Bad,58,92,7,34,11,0,0,92,50,7,6,12,1,58,0,1,1,70,78.0,2,3,1,83,0.16,True,False,92.0,9
Bad,74,167,13,81,9,1,1,90,55,7,2,10,0,50,1,3,3,59,84.0,1,2,1,75,0.16,True,False,90.0,7
Bad,78,340,8,106,25,0,0,96,7,6,6,25,1,56,4,1,1,6,77.0,2,3,0,56,0.4901960784313725,True,True,100.0,14
Good,60,511,3,40,24,0,0,83,6,6,6,37,3,33,0,2,2,50,44.0,4,3,1,54,0.4901960784313725,True,True,65.0,19
Good,88,211,20,103,13,0,0,100,122,7,7,14,0,57,35,0,0,0,19.0,2,3,0,71,0.16,False,False,93.0,9
Good,86,279,9,115,16,0,0,94,59,7,6,16,1,13,0,3,3,5,,1,2,0,20,0.16,True,False,100.0,3
Bad,80,318,4,74,22,0,0,100,122,7,7,22,5,77,0,8,8,7,91.0,2,3,0,83,0.16,False,False,100.0,18
Good,89,210,5,96,23,0,0,100,122,7,7,24,1,21,15,0,0,3,,4,1,0,56,0.16,False,False,96.0,13
Good,66,129,4,53,18,0,0,100,122,7,7,18,1,61,1,5,5,93,40.0,3,4,1,100,0.16,False,False,100.0,18
Good,81,297,40,117,4,0,0,100,122,7,7,5,0,40,0,0,0,28,,3,1,1,100,0.16,False,False,80.0,5
Good,88,270,34,118,25,0,0,100,122,7,7,29,0,52,0,1,1,0,51.0,0,4,1,57,0.16,False,False,86.0,16
Bad,68,117,8,60,31,0,0,100,122,7,7,31,1,42,0,2,2,68,76.0,6,7,1,100,0.16,False,False,100.0,31
Bad,63,163,6,68,35,1,0,86,0,5,5,37,2,27,2,1,1,18,80.0,6,2,1,64,0.4901960784313725,True,True,95.0,23
Good,82,589,3,213,6,0,0,100,122,7,7,6,2,17,0,1,1,30,,3,2,1,60,0.16,False,False,100.0,3
Bad,65,123,2,53,29,4,1,83,11,6,2,36,2,33,35,0,0,15,,5,2,0,50,0.4901960784313725,True,True,81.0,18
Good,78,92,7,35,13,0,0,100,122,7,7,13,1,8,7,0,0,19,,5,1,0,55,0.16,False,False,100.0,7
Bad,75,217,1,74,41,1,1,91,13,7,4,43,5,33,0,4,3,7,88.0,3,4,0,30,0.16,True,False,95.0,12
Bad,66,328,4,104,20,1,1,81,4,6,4,21,1,29,0,0,0,54,25.0,5,2,3,70,0.4901960784313725,True,True,95.0,14
Good,83,417,22,113,22,0,0,100,122,7,7,22,0,27,22,0,0,44,,2,1,0,60,0.16,False,False,100.0,13
Good,68,224,9,110,24,5,5,86,25,7,2,29,1,31,35,5,5,5,73.0,2,2,1,71,0.16,True,False,83.0,20
Bad,71,161,3,42,27,0,0,100,122,7,7,39,1,22,17,0,0,59,,4,3,3,62,0.16,False,False,69.0,24
Good,67,404,19,133,17,0,0,100,122,7,7,18,0,50,0,1,1,81,76.0,4,3,3,100,0.16,False,False,94.0,18
Good,84,172,8,83,20,0,0,100,122,7,7,22,1,14,0,1,1,6,,3,1,0,67,0.16,False,False,91.0,14
Bad,63,76,9,31,4,1,1,80,49,7,4,5,1,20,0,1,1,84,,4,2,3,100,0.16,True,False,80.0,5
Good,66,332,4,134,12,4,4,79,72,7,2,14,2,43,8,0,0,47,96.0,4,3,1,100,0.16,True,False,86.0,14
Bad,75,169,7,45,27,0,0,100,122,7,7,29,1,21,15,0,0,36,43.0,6,3,1,53,0.16,False,False,93.0,15
Good,90,177,23,112,10,0,0,100,122,7,7,10,0,20,0,0,0,0,,2,2,0,67,0.16,False,False,100.0,6
Bad,64,177,9,73,31,1,0,85,2,6,5,34,3,62,0,0,0,5,5.0,3,4,0,64,0.4901960784313725,True,True,91.0,21
Bad,68,263,13,99,28,0,0,93,29,7,6,34,0,23,2,1,1,68,82.0,12,3,5,88,0.16,True,False,82.0,29
Good,70,335,3,105,35,2,2,87,34,7,4,39,5,33,0,2,2,27,6.0,10,3,1,88,0.16,True,False,90.0,34
Bad,68,142,3,66,37,2,2,90,19,7,3,40,3,23,35,2,2,24,37.0,4,4,0,53,0.16,True,False,92.0,21
Good,61,195,9,88,19,0,0,95,2,6,6,20,1,32,1,1,1,59,91.0,3,2,2,67,0.4901960784313725,True,True,95.0,13
Bad,86,269,16,97,22,0,0,100,122,7,7,22,0,32,0,4,4,0,,2,2,1,33,0.16,False,False,100.0,7
Good,75,176,7,97,32,0,0,100,122,7,7,34,3,21,35,0,0,17,67.0,9,2,1,67,0.16,False,False,94.0,22
Bad,65,196,1,54,40,0,0,100,122,7,7,41,3,22,0,4,3,36,71.0,12,3,2,63,0.16,False,False,98.0,25
Bad,63,149,7,64,22,2,0,85,6,5,5,26,3,54,0,2,2,25,97.0,1,4,1,63,0.4901960784313725,True,True,85.0,16
Bad,59,123,4,66,32,1,1,88,6,6,6,32,2,31,35,0,0,36,76.0,5,4,2,56,0.4901960784313725,True,True,100.0,17
Good,85,186,18,75,23,0,0,100,122,7,7,25,0,32,2,1,1,1,,2,2,1,57,0.16,False,False,92.0,14
Good,79,171,34,95,6,0,0,100,122,7,7,6,0,67,6,0,0,28,,3,1,1,100,0.16,False,False,100.0,6
Good,91,242,38,116,20,0,0,100,122,7,7,20,0,30,0,0,0,4,,3,2,0,50,0.16,False,False,100.0,10
Bad,60,86,1,35,14,0,0,94,35,7,6,16,3,38,35,4,4,101,79.0,3,4,1,100,0.16,True,False,88.0,16
Good,68,222,2,93,32,0,0,97,16,7,6,37,1,35,0,2,2,62,,5,1,2,60,0.16,True,False,86.0,22
Bad,72,232,5,77,21,0,0,91,5,6,6,22,3,32,0,0,0,20,85.0,2,2,0,36,0.4901960784313725,True,True,95.0,7
Good,89,199,11,81,15,0,0,100,122,7,7,15,2,40,0,0,0,6,,3,1,0,57,0.16,False,False,100.0,8
Good,81,187,4,90,22,0,0,100,122,7,7,22,2,32,0,0,0,29,81.0,4,2,0,60,0.16,False,False,100.0,13
Good,79,120,2,43,13,0,0,100,122,7,7,14,5,7,4,2,1,15,,4,2,0,44,0.16,False,False,93.0,6
Bad,56,255,4,101,27,0,0,76,1,6,6,29,2,45,0,2,2,78,45.0,7,2,4,75,0.4901960784313725,True,True,93.0,21
Bad,57,104,5,52,26,0,0,88,5,6,6,26,3,31,0,3,3,36,58.0,10,2,1,86,0.4901960784313725,True,True,100.0,22
Bad,63,326,2,50,14,1,1,81,24,7,2,16,8,44,0,2,2,62,,3,1,2,50,0.16,True,False,88.0,8
Good,89,414,7,203,15,0,0,100,122,7,7,15,3,7,7,0,0,1,,3,1,0,45,0.16,False,False,100.0,6
Good,79,99,12,28,4,0,0,100,122,7,7,16,0,50,0,0,0,40,,1,2,0,50,0.16,False,False,25.0,8
Bad,63,32,4,20,5,0,0,80,17,7,6,5,1,20,35,2,2,83,33.0,1,1,1,60,0.16,True,False,100.0,3
Good,72,85,8,43,11,0,0,100,122,7,7,11,2,0,0,1,1,57,,3,2,2,33,0.16,False,False,100.0,3
Bad,47,247,13,88,25,2,2,70,0,2,2,30,0,30,35,2,2,94,85.0,6,2,2,80,0.4901960784313725,True,True,83.0,24
Bad,69,112,2,43,5,0,0,100,122,7,7,7,2,43,35,1,1,37,58.0,3,2,0,83,0.16,False,False,71.0,5
Bad,70,115,3,48,18,0,0,95,61,7,6,19,2,26,35,5,5,72,50.0,3,3,1,86,0.16,True,False,95.0,16
Good,75,99,5,56,38,0,0,100,122,7,7,40,3,55,0,1,1,41,76.0,6,3,0,75,0.16,False,False,95.0,30
Bad,68,142,1,72,55,0,0,100,122,7,7,67,8,45,1,2,2,58,81.0,9,4,5,59,0.16,False,False,82.0,39
Good,89,464,4,185,15,0,0,100,122,7,7,15,1,13,0,0,0,9,94.0,6,1,0,78,0.16,False,False,100.0,11
Good,86,442,2,106,20,0,0,100,122,7,7,21,1,33,0,0,0,5,47.0,2,1,1,43,0.16,False,False,95.0,9
Good,85,143,26,79,26,0,0,100,122,7,7,27,0,15,0,2,2,3,,3,1,0,50,0.16,False,False,96.0,13
Good,80,162,4,61,39,0,0,98,74,7,6,45,4,12,8,0,0,11,,7,1,0,53,0.16,True,False,87.0,23
Bad,62,215,7,81,23,2,1,80,16,7,2,25,1,20,0,2,1,65,100.0,9,1,3,71,0.16,True,False,92.0,17
Good,81,181,1,74,13,0,0,93,19,7,6,14,1,29,35,3,3,11,48.0,2,1,0,60,0.16,True,False,93.0,8
Bad,62,250,2,91,15,2,2,72,7,6,2,33,1,44,35,0,0,62,,3,1,1,80,0.4901960784313725,True,True,45.0,26
Bad,74,150,3,88,21,1,1,88,7,6,2,24,1,25,35,1,1,1,,3,2,0,43,0.4901960784313725,True,True,88.0,10
Bad,71,381,3,86,38,0,0,100,122,7,7,39,3,18,0,3,2,35,53.0,8,3,3,65,0.16,False,False,97.0,25
Good,72,226,8,80,26,0,0,96,36,7,6,27,3,26,9,0,0,44,78.0,4,3,1,75,0.16,True,False,96.0,20
Bad,77,264,4,78,35,0,0,100,122,7,7,35,7,6,0,2,1,11,,6,2,2,47,0.16,False,False,100.0,16
Good,88,369,7,114,31,0,0,100,122,7,7,33,2,33,0,0,0,1,91.0,2,2,0,36,0.16,False,False,94.0,11
Bad,61,61,10,41,9,0,0,80,62,7,6,10,1,50,35,2,2,80,95.0,4,3,1,100,0.16,True,False,90.0,10
Bad,64,247,9,97,33,0,0,100,122,7,7,33,1,27,0,2,2,86,35.0,13,4,13,86,0.16,False,False,100.0,28
Good,82,247,1,90,25,0,0,100,122,7,7,29,2,24,35,0,0,29,,6,1,1,54,0.16,False,False,86.0,15
Good,63,223,4,71,19,1,0,75,17,7,5,20,1,55,0,1,1,48,53.0,5,5,3,91,0.16,True,False,95.0,18
Bad,66,288,10,77,27,0,0,96,26,7,6,44,1,44,12,0,0,72,86.0,7,2,3,100,0.16,True,False,61.0,44
Bad,61,184,20,120,27,0,0,87,3,6,6,30,0,57,35,2,2,41,,4,1,0,71,0.4901960784313725,True,True,90.0,21
